Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2),Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2)
2026-01-30T07:40:00,-16.1,1.13,76.61,0.89,426.55,0,2025-07-30T07:40:00,22.7,17.64,87.48,0.77,424.75,137.67
2026-01-30T07:45:00,-16.12,1.13,76.73,0.89,426.52,0,2025-07-30T07:45:00,22.8,17.73,87.42,0.77,424.89,149.5
2026-01-30T07:50:00,-16.15,1.13,76.92,0.89,426.47,0,2025-07-30T07:50:00,22.9,17.81,87.31,0.77,425.03,161.33
2026-01-30T07:55:00,-16.18,1.13,77.1,0.89,426.42,0,2025-07-30T07:55:00,23,17.9,87.25,0.77,425.18,173.17
2026-01-30T08:00:00,-16.2,1.13,77.22,0.89,426.39,0,2025-07-30T08:00:00,23.1,17.98,87.15,0.77,425.32,185
2026-01-30T08:05:00,-16.21,1.12,76.6,0.89,426.37,1.25,2025-07-30T08:05:00,23.32,17.98,86.06,0.77,425.64,200.5
2026-01-30T08:10:00,-16.22,1.12,76.66,0.89,426.35,2.5,2025-07-30T08:10:00,23.53,17.97,84.99,0.77,425.94,216
2026-01-30T08:15:00,-16.23,1.11,76.04,0.89,426.34,3.75,2025-07-30T08:15:00,23.75,17.96,83.88,0.76,420.72,231.5
2026-01-30T08:20:00,-16.23,1.11,76.04,0.89,426.34,5,2025-07-30T08:20:00,23.97,17.95,82.8,0.76,421.03,247
2026-01-30T08:25:00,-16.24,1.1,75.41,0.89,426.32,6.25,2025-07-30T08:25:00,24.18,17.93,81.73,0.76,421.33,262.5
2026-01-30T08:30:00,-16.25,1.1,75.47,0.89,426.3,7.5,2025-07-30T08:30:00,24.4,17.91,80.63,0.76,421.64,278
2026-01-30T08:35:00,-16.26,1.1,75.53,0.89,426.29,8.75,2025-07-30T08:35:00,24.62,17.89,79.54,0.76,421.95,293.5
2026-01-30T08:40:00,-16.27,1.09,74.9,0.89,426.27,10,2025-07-30T08:40:00,24.83,17.86,78.47,0.76,422.25,309
2026-01-30T08:45:00,-16.27,1.09,74.9,0.89,426.27,11.25,2025-07-30T08:45:00,25.05,17.83,77.38,0.76,422.56,324.5
2026-01-30T08:50:00,-16.28,1.08,74.28,0.89,426.26,12.5,2025-07-30T08:50:00,25.27,17.8,76.3,0.76,422.87,340
2026-01-30T08:55:00,-16.29,1.08,74.34,0.89,426.24,13.75,2025-07-30T08:55:00,25.48,17.76,75.23,0.76,423.17,355.5
2026-01-30T09:00:00,-16.3,1.07,73.71,0.89,426.22,15,2025-07-30T09:00:00,25.7,17.72,74.15,0.76,423.48,371
2026-01-30T09:05:00,-16.26,1.08,74.16,0.89,426.29,24.42,2025-07-30T09:05:00,25.81,17.69,73.57,0.76,423.64,386.17
2026-01-30T09:10:00,-16.22,1.08,73.92,0.89,426.35,33.83,2025-07-30T09:10:00,25.92,17.65,72.95,0.76,423.79,401.33
2026-01-30T09:15:00,-16.18,1.08,73.69,0.89,426.42,43.25,2025-07-30T09:15:00,26.02,17.62,72.42,0.76,423.93,416.5
2026-01-30T09:20:00,-16.13,1.08,73.4,0.89,426.5,52.67,2025-07-30T09:20:00,26.13,17.58,71.81,0.76,424.09,431.67
2026-01-30T09:25:00,-16.09,1.08,73.17,0.89,426.57,62.08,2025-07-30T09:25:00,26.24,17.54,71.21,0.76,424.25,446.83
2026-01-30T09:30:00,-16.05,1.08,72.93,0.89,426.64,71.5,2025-07-30T09:30:00,26.35,17.51,70.66,0.76,424.4,462
2026-01-30T09:35:00,-16.01,1.08,72.7,0.89,426.7,80.92,2025-07-30T09:35:00,26.46,17.47,70.06,0.76,424.56,477.17
2026-01-30T09:40:00,-15.97,1.08,72.47,0.89,426.77,90.33,2025-07-30T09:40:00,26.57,17.42,69.44,0.76,424.71,492.33
2026-01-30T09:45:00,-15.92,1.08,72.19,0.89,426.85,99.75,2025-07-30T09:45:00,26.68,17.38,68.86,0.76,424.87,507.5
2026-01-30T09:50:00,-15.88,1.09,72.62,0.89,426.92,109.17,2025-07-30T09:50:00,26.78,17.34,68.32,0.76,425.01,522.67
2026-01-30T09:55:00,-15.84,1.09,72.4,0.89,426.99,118.58,2025-07-30T09:55:00,26.89,17.29,67.71,0.76,425.17,537.83
2026-01-30T10:00:00,-15.8,1.09,72.17,0.89,427.05,128,2025-07-30T10:00:00,27,17.25,67.14,0.76,425.32,553
2026-01-30T10:05:00,-15.74,1.09,71.83,0.89,427.15,141.33,2025-07-30T10:05:00,27.11,17.2,66.54,0.76,425.48,565
2026-01-30T10:10:00,-15.68,1.09,71.49,0.89,427.25,154.67,2025-07-30T10:10:00,27.22,17.15,65.94,0.76,425.63,577
2026-01-30T10:15:00,-15.62,1.09,71.15,0.89,427.35,168,2025-07-30T10:15:00,27.32,17.1,65.39,0.76,425.78,589
2026-01-30T10:20:00,-15.57,1.09,70.87,0.89,427.43,181.33,2025-07-30T10:20:00,27.43,17.05,64.8,0.76,425.93,601
2026-01-30T10:25:00,-15.51,1.09,70.53,0.89,427.53,194.67,2025-07-30T10:25:00,27.54,17,64.22,0.75,420.48,613
2026-01-30T10:30:00,-15.45,1.09,70.2,0.89,427.63,208,2025-07-30T10:30:00,27.65,16.95,63.64,0.75,420.63,625
2026-01-30T10:35:00,-15.39,1.1,70.51,0.89,427.73,221.33,2025-07-30T10:35:00,27.76,16.89,63.03,0.75,420.79,637
2026-01-30T10:40:00,-15.33,1.1,70.18,0.89,427.83,234.67,2025-07-30T10:40:00,27.87,16.84,62.47,0.75,420.94,649
2026-01-30T10:45:00,-15.28,1.1,69.9,0.89,427.91,248,2025-07-30T10:45:00,27.98,16.78,61.87,0.75,421.1,661
2026-01-30T10:50:00,-15.22,1.1,69.57,0.89,428.01,261.33,2025-07-30T10:50:00,28.08,16.72,61.31,0.75,421.24,673
2026-01-30T10:55:00,-15.16,1.1,69.25,0.89,428.11,274.67,2025-07-30T10:55:00,28.19,16.66,60.72,0.75,421.39,685
2026-01-30T11:00:00,-15.1,1.1,68.92,0.89,428.21,288,2025-07-30T11:00:00,28.3,16.6,60.14,0.75,421.54,697
2026-01-30T11:05:00,-15.04,1.1,68.6,0.89,428.31,298.92,2025-07-30T11:05:00,28.39,16.59,59.81,0.75,421.67,706.92
2026-01-30T11:10:00,-14.98,1.11,68.89,0.89,428.41,309.83,2025-07-30T11:10:00,28.48,16.58,59.48,0.75,421.8,716.83
2026-01-30T11:15:00,-14.92,1.11,68.57,0.89,428.51,320.75,2025-07-30T11:15:00,28.57,16.57,59.15,0.75,421.92,726.75
2026-01-30T11:20:00,-14.87,1.11,68.3,0.89,428.59,331.67,2025-07-30T11:20:00,28.67,16.56,58.79,0.75,422.06,736.67
2026-01-30T11:25:00,-14.81,1.11,67.98,0.89,428.69,342.58,2025-07-30T11:25:00,28.76,16.55,58.47,0.75,422.19,746.58
2026-01-30T11:30:00,-14.75,1.12,68.27,0.89,428.79,353.5,2025-07-30T11:30:00,28.85,16.53,58.11,0.75,422.31,756.5
2026-01-30T11:35:00,-14.69,1.12,67.95,0.89,428.89,364.42,2025-07-30T11:35:00,28.94,16.52,57.79,0.75,422.44,766.42
2026-01-30T11:40:00,-14.63,1.12,67.63,0.89,428.99,375.33,2025-07-30T11:40:00,29.03,16.51,57.47,0.75,422.56,776.33
2026-01-30T11:45:00,-14.58,1.12,67.37,0.89,429.08,386.25,2025-07-30T11:45:00,29.12,16.49,57.12,0.75,422.69,786.25
2026-01-30T11:50:00,-14.52,1.12,67.05,0.89,429.18,397.17,2025-07-30T11:50:00,29.22,16.48,56.78,0.75,422.83,796.17
2026-01-30T11:55:00,-14.46,1.13,67.34,0.89,429.28,408.08,2025-07-30T11:55:00,29.31,16.47,56.46,0.75,422.96,806.08
2026-01-30T12:00:00,-14.4,1.13,67.02,0.89,429.37,419,2025-07-30T12:00:00,29.4,16.45,56.12,0.75,423.08,816
2026-01-30T12:05:00,-14.34,1.13,66.71,0.89,429.47,424.5,2025-07-30T12:05:00,29.44,16.46,56.03,0.75,423.14,818
2026-01-30T12:10:00,-14.28,1.13,66.4,0.88,424.75,430,2025-07-30T12:10:00,29.48,16.48,55.98,0.75,423.19,820
2026-01-30T12:15:00,-14.22,1.13,66.09,0.88,424.85,435.5,2025-07-30T12:15:00,29.52,16.49,55.89,0.75,423.25,822
2026-01-30T12:20:00,-14.17,1.13,65.83,0.88,424.93,441,2025-07-30T12:20:00,29.57,16.5,55.77,0.75,423.32,824
2026-01-30T12:25:00,-14.11,1.13,65.52,0.88,425.03,446.5,2025-07-30T12:25:00,29.61,16.51,55.69,0.75,423.38,826
2026-01-30T12:30:00,-14.05,1.13,65.22,0.88,425.12,452,2025-07-30T12:30:00,29.65,16.53,55.63,0.75,423.43,828
2026-01-30T12:35:00,-13.99,1.13,64.91,0.88,425.22,457.5,2025-07-30T12:35:00,29.69,16.54,55.54,0.75,423.49,830
2026-01-30T12:40:00,-13.93,1.12,64.04,0.88,425.32,463,2025-07-30T12:40:00,29.73,16.55,55.46,0.75,423.54,832
2026-01-30T12:45:00,-13.88,1.12,63.79,0.88,425.4,468.5,2025-07-30T12:45:00,29.77,16.56,55.37,0.75,423.6,834
2026-01-30T12:50:00,-13.82,1.12,63.5,0.88,425.5,474,2025-07-30T12:50:00,29.82,16.58,55.29,0.75,423.67,836
2026-01-30T12:55:00,-13.76,1.12,63.2,0.88,425.6,479.5,2025-07-30T12:55:00,29.86,16.59,55.2,0.75,423.73,838
2026-01-30T13:00:00,-13.7,1.12,62.91,0.88,425.7,485,2025-07-30T13:00:00,29.9,16.6,55.11,0.75,423.78,840
2026-01-30T13:05:00,-13.62,1.12,62.52,0.88,425.83,482.5,2025-07-30T13:05:00,29.88,16.6,55.17,0.75,423.75,831.25
2026-01-30T13:10:00,-13.55,1.13,62.73,0.88,425.95,480,2025-07-30T13:10:00,29.85,16.61,55.3,0.75,423.71,822.5
2026-01-30T13:15:00,-13.48,1.13,62.4,0.88,426.06,477.5,2025-07-30T13:15:00,29.82,16.61,55.39,0.75,423.67,813.75
2026-01-30T13:20:00,-13.4,1.13,62.01,0.88,426.19,475,2025-07-30T13:20:00,29.8,16.61,55.45,0.75,423.64,805
2026-01-30T13:25:00,-13.32,1.13,61.63,0.88,426.32,472.5,2025-07-30T13:25:00,29.77,16.61,55.54,0.75,423.6,796.25
2026-01-30T13:30:00,-13.25,1.13,61.29,0.88,426.44,470,2025-07-30T13:30:00,29.75,16.62,55.63,0.75,423.57,787.5
2026-01-30T13:35:00,-13.18,1.14,61.5,0.88,426.55,467.5,2025-07-30T13:35:00,29.73,16.62,55.69,0.75,423.54,778.75
2026-01-30T13:40:00,-13.1,1.14,61.13,0.88,426.68,465,2025-07-30T13:40:00,29.7,16.62,55.78,0.75,423.5,770
2026-01-30T13:45:00,-13.02,1.14,60.75,0.88,426.81,462.5,2025-07-30T13:45:00,29.68,16.62,55.84,0.75,423.47,761.25
2026-01-30T13:50:00,-12.95,1.14,60.42,0.88,426.93,460,2025-07-30T13:50:00,29.65,16.63,55.97,0.75,423.43,752.5
2026-01-30T13:55:00,-12.88,1.14,60.1,0.88,427.04,457.5,2025-07-30T13:55:00,29.62,16.63,56.06,0.75,423.39,743.75
2026-01-30T14:00:00,-12.8,1.15,60.25,0.88,427.18,455,2025-07-30T14:00:00,29.6,16.63,56.12,0.75,423.36,735
2026-01-30T14:05:00,-12.78,1.15,60.16,0.88,427.21,451.83,2025-07-30T14:05:00,29.64,16.67,56.13,0.75,423.42,736.75
2026-01-30T14:10:00,-12.75,1.15,60.02,0.88,427.26,448.67,2025-07-30T14:10:00,29.68,16.71,56.15,0.75,423.47,738.5
2026-01-30T14:15:00,-12.73,1.15,59.93,0.88,427.29,445.5,2025-07-30T14:15:00,29.73,16.74,56.09,0.75,423.54,740.25
2026-01-30T14:20:00,-12.7,1.15,59.79,0.88,427.34,442.33,2025-07-30T14:20:00,29.77,16.78,56.11,0.75,423.6,742
2026-01-30T14:25:00,-12.68,1.16,60.22,0.88,427.37,439.17,2025-07-30T14:25:00,29.81,16.82,56.12,0.75,423.66,743.75
2026-01-30T14:30:00,-12.65,1.16,60.08,0.88,427.42,436,2025-07-30T14:30:00,29.85,16.86,56.13,0.75,423.71,745.5
2026-01-30T14:35:00,-12.62,1.16,59.94,0.88,427.47,432.83,2025-07-30T14:35:00,29.89,16.9,56.14,0.75,423.77,747.25
2026-01-30T14:40:00,-12.6,1.16,59.85,0.88,427.5,429.67,2025-07-30T14:40:00,29.93,16.93,56.12,0.75,423.82,749
2026-01-30T14:45:00,-12.58,1.17,60.27,0.88,427.54,426.5,2025-07-30T14:45:00,29.98,16.97,56.1,0.75,423.89,750.75
2026-01-30T14:50:00,-12.55,1.17,60.13,0.88,427.59,423.33,2025-07-30T14:50:00,30.02,17.01,56.11,0.75,423.95,752.5
2026-01-30T14:55:00,-12.52,1.17,59.99,0.88,427.64,420.17,2025-07-30T14:55:00,30.06,17.05,56.12,0.75,424.01,754.25
2026-01-30T15:00:00,-12.5,1.17,59.9,0.88,427.67,417,2025-07-30T15:00:00,30.1,17.09,56.13,0.75,424.06,756
2026-01-30T15:05:00,-12.5,1.18,60.41,0.88,427.67,408.42,2025-07-30T15:05:00,30.08,17.17,56.45,0.75,424.03,745.83
2026-01-30T15:10:00,-12.5,1.18,60.41,0.88,427.67,399.83,2025-07-30T15:10:00,30.05,17.24,56.78,0.75,423.99,735.67
2026-01-30T15:15:00,-12.5,1.18,60.41,0.88,427.67,391.25,2025-07-30T15:15:00,30.03,17.32,57.1,0.75,423.96,725.5
2026-01-30T15:20:00,-12.5,1.18,60.41,0.88,427.67,382.67,2025-07-30T15:20:00,30,17.4,57.46,0.75,423.92,715.33
2026-01-30T15:25:00,-12.5,1.19,60.93,0.88,427.67,374.08,2025-07-30T15:25:00,29.98,17.48,57.79,0.75,423.89,705.17
2026-01-30T15:30:00,-12.5,1.19,60.93,0.88,427.67,365.5,2025-07-30T15:30:00,29.95,17.55,58.11,0.75,423.85,695
2026-01-30T15:35:00,-12.5,1.19,60.93,0.88,427.67,356.92,2025-07-30T15:35:00,29.93,17.63,58.44,0.75,423.82,684.83
2026-01-30T15:40:00,-12.5,1.2,61.44,0.88,427.67,348.33,2025-07-30T15:40:00,29.9,17.71,58.8,0.75,423.78,674.67
2026-01-30T15:45:00,-12.5,1.2,61.44,0.88,427.67,339.75,2025-07-30T15:45:00,29.88,17.78,59.1,0.75,423.75,664.5
2026-01-30T15:50:00,-12.5,1.2,61.44,0.88,427.67,331.17,2025-07-30T15:50:00,29.85,17.86,59.46,0.75,423.71,654.33
2026-01-30T15:55:00,-12.5,1.21,61.95,0.88,427.67,322.58,2025-07-30T15:55:00,29.82,17.94,59.82,0.75,423.67,644.17
2026-01-30T16:00:00,-12.5,1.21,61.95,0.88,427.67,314,2025-07-30T16:00:00,29.8,18.01,60.12,0.75,423.64,634
2026-01-30T16:05:00,-12.52,1.21,62.05,0.88,427.64,304.5,2025-07-30T16:05:00,29.73,18,60.32,0.75,423.54,625.25
2026-01-30T16:10:00,-12.53,1.21,62.09,0.88,427.62,295,2025-07-30T16:10:00,29.67,17.98,60.45,0.75,423.46,616.5
2026-01-30T16:15:00,-12.55,1.21,62.19,0.88,427.59,285.5,2025-07-30T16:15:00,29.6,17.97,60.64,0.75,423.36,607.75
2026-01-30T16:20:00,-12.57,1.21,62.28,0.88,427.55,276,2025-07-30T16:20:00,29.53,17.95,60.81,0.75,423.26,599
2026-01-30T16:25:00,-12.58,1.21,62.33,0.88,427.54,266.5,2025-07-30T16:25:00,29.47,17.93,60.94,0.75,423.18,590.25
2026-01-30T16:30:00,-12.6,1.21,62.43,0.88,427.5,257,2025-07-30T16:30:00,29.4,17.92,61.13,0.75,423.08,581.5
2026-01-30T16:35:00,-12.62,1.21,62.52,0.88,427.47,247.5,2025-07-30T16:35:00,29.33,17.9,61.3,0.75,422.98,572.75
2026-01-30T16:40:00,-12.63,1.21,62.57,0.88,427.45,238,2025-07-30T16:40:00,29.27,17.89,61.47,0.75,422.9,564
2026-01-30T16:45:00,-12.65,1.21,62.67,0.88,427.42,228.5,2025-07-30T16:45:00,29.2,17.87,61.63,0.75,422.8,555.25
2026-01-30T16:50:00,-12.67,1.21,62.76,0.88,427.39,219,2025-07-30T16:50:00,29.13,17.85,61.8,0.75,422.7,546.5
2026-01-30T16:55:00,-12.68,1.21,62.81,0.88,427.37,209.5,2025-07-30T16:55:00,29.07,17.84,61.97,0.75,422.62,537.75
2026-01-30T17:00:00,-12.7,1.21,62.91,0.88,427.34,200,2025-07-30T17:00:00,29,17.82,62.13,0.75,422.52,529
2026-01-30T17:05:00,-12.76,1.21,63.2,0.88,427.24,189.75,2025-07-30T17:05:00,28.93,17.84,62.44,0.75,422.42,505.42
2026-01-30T17:10:00,-12.82,1.22,64.02,0.88,427.14,179.5,2025-07-30T17:10:00,28.85,17.86,62.78,0.75,422.31,481.83
2026-01-30T17:15:00,-12.88,1.22,64.31,0.88,427.04,169.25,2025-07-30T17:15:00,28.77,17.89,63.17,0.75,422.2,458.25
2026-01-30T17:20:00,-12.93,1.22,64.56,0.88,426.96,159,2025-07-30T17:20:00,28.7,17.91,63.48,0.75,422.1,434.67
2026-01-30T17:25:00,-12.99,1.22,64.86,0.88,426.86,148.75,2025-07-30T17:25:00,28.62,17.93,63.83,0.75,421.99,411.08
2026-01-30T17:30:00,-13.05,1.23,65.7,0.88,426.77,138.5,2025-07-30T17:30:00,28.55,17.95,64.15,0.75,421.89,387.5
2026-01-30T17:35:00,-13.11,1.23,66,0.88,426.67,128.25,2025-07-30T17:35:00,28.48,17.97,64.46,0.75,421.8,363.92
2026-01-30T17:40:00,-13.17,1.23,66.31,0.88,426.57,118,2025-07-30T17:40:00,28.4,17.99,64.82,0.75,421.68,340.33
2026-01-30T17:45:00,-13.22,1.23,66.56,0.88,426.49,107.75,2025-07-30T17:45:00,28.33,18,65.1,0.75,421.59,316.75
2026-01-30T17:50:00,-13.28,1.23,66.87,0.88,426.39,97.5,2025-07-30T17:50:00,28.25,18.02,65.46,0.75,421.47,293.17
2026-01-30T17:55:00,-13.34,1.24,67.73,0.88,426.29,87.25,2025-07-30T17:55:00,28.18,18.04,65.79,0.75,421.38,269.58
2026-01-30T18:00:00,-13.4,1.24,68.05,0.88,426.19,77,2025-07-30T18:00:00,28.1,18.06,66.15,0.75,421.26,246
2026-01-30T18:05:00,-13.49,1.23,67.97,0.88,426.04,70.75,2025-07-30T18:05:00,28.03,18.06,66.41,0.75,421.17,244.33
2026-01-30T18:10:00,-13.58,1.23,68.44,0.88,425.9,64.5,2025-07-30T18:10:00,27.97,18.06,66.63,0.75,421.08,242.67
2026-01-30T18:15:00,-13.68,1.22,68.42,0.88,425.73,58.25,2025-07-30T18:15:00,27.9,18.06,66.88,0.75,420.98,241
2026-01-30T18:20:00,-13.77,1.22,68.9,0.88,425.58,52,2025-07-30T18:20:00,27.83,18.06,67.14,0.75,420.89,239.33
2026-01-30T18:25:00,-13.86,1.21,68.81,0.88,425.44,45.75,2025-07-30T18:25:00,27.77,18.06,67.36,0.75,420.8,237.67
2026-01-30T18:30:00,-13.95,1.2,68.72,0.88,425.29,39.5,2025-07-30T18:30:00,27.7,18.06,67.62,0.75,420.7,236
2026-01-30T18:35:00,-14.04,1.2,69.2,0.88,425.14,33.25,2025-07-30T18:35:00,27.63,18.06,67.89,0.75,420.61,234.33
2026-01-30T18:40:00,-14.13,1.19,69.11,0.88,424.99,27,2025-07-30T18:40:00,27.57,18.06,68.11,0.75,420.52,232.67
2026-01-30T18:45:00,-14.22,1.19,69.6,0.88,424.85,20.75,2025-07-30T18:45:00,27.5,18.06,68.37,0.75,420.43,231
2026-01-30T18:50:00,-14.32,1.18,69.55,0.88,424.68,14.5,2025-07-30T18:50:00,27.43,18.06,68.64,0.75,420.33,229.33
2026-01-30T18:55:00,-14.41,1.18,70.04,0.88,424.53,8.25,2025-07-30T18:55:00,27.37,18.06,68.87,0.75,420.24,227.67
2026-01-30T19:00:00,-14.5,1.17,69.94,0.89,429.21,2,2025-07-30T19:00:00,27.3,18.06,69.13,0.75,420.15,226
2026-01-30T19:05:00,-14.48,1.17,69.83,0.89,429.24,1.83,2025-07-30T19:05:00,27.17,17.99,69.36,0.75,419.96,215
2026-01-30T19:10:00,-14.47,1.17,69.77,0.88,424.44,1.67,2025-07-30T19:10:00,27.03,17.93,69.67,0.75,419.77,204
2026-01-30T19:15:00,-14.45,1.17,69.67,0.88,424.47,1.5,2025-07-30T19:15:00,26.9,17.86,69.9,0.75,419.59,193
2026-01-30T19:20:00,-14.43,1.17,69.56,0.88,424.5,1.33,2025-07-30T19:20:00,26.77,17.79,70.13,0.76,425,182
2026-01-30T19:25:00,-14.42,1.16,68.91,0.88,424.52,1.17,2025-07-30T19:25:00,26.63,17.72,70.4,0.76,424.8,171
2026-01-30T19:30:00,-14.4,1.16,68.8,0.88,424.55,1,2025-07-30T19:30:00,26.5,17.65,70.63,0.76,424.61,160
2026-01-30T19:35:00,-14.38,1.16,68.69,0.88,424.58,0.83,2025-07-30T19:35:00,26.37,17.58,70.86,0.76,424.43,149
2026-01-30T19:40:00,-14.37,1.16,68.64,0.88,424.6,0.67,2025-07-30T19:40:00,26.23,17.52,71.17,0.76,424.23,138
2026-01-30T19:45:00,-14.35,1.16,68.53,0.88,424.63,0.5,2025-07-30T19:45:00,26.1,17.45,71.4,0.76,424.05,127
2026-01-30T19:50:00,-14.33,1.16,68.43,0.88,424.67,0.33,2025-07-30T19:50:00,25.97,17.38,71.63,0.76,423.86,116
2026-01-30T19:55:00,-14.32,1.16,68.37,0.88,424.68,0.17,2025-07-30T19:55:00,25.83,17.31,71.91,0.76,423.66,105
2026-01-30T20:00:00,-14.3,1.16,68.27,0.88,424.71,0,2025-07-30T20:00:00,25.7,17.24,72.14,0.76,423.48,94
2026-01-30T20:05:00,-14.26,1.16,68.05,0.88,424.78,0,2025-07-30T20:05:00,25.6,17.2,72.37,0.76,423.34,86.58
2026-01-30T20:10:00,-14.22,1.17,68.43,0.88,424.85,0,2025-07-30T20:10:00,25.5,17.17,72.65,0.76,423.2,79.17
2026-01-30T20:15:00,-14.18,1.17,68.21,0.88,424.91,0,2025-07-30T20:15:00,25.4,17.13,72.89,0.76,423.06,71.75
2026-01-30T20:20:00,-14.13,1.18,68.53,0.88,424.99,0,2025-07-30T20:20:00,25.3,17.09,73.13,0.76,422.91,64.33
2026-01-30T20:25:00,-14.09,1.18,68.32,0.88,425.06,0,2025-07-30T20:25:00,25.2,17.05,73.37,0.76,422.77,56.92
2026-01-30T20:30:00,-14.05,1.19,68.68,0.88,425.12,0,2025-07-30T20:30:00,25.1,17.02,73.65,0.76,422.63,49.5
2026-01-30T20:35:00,-14.01,1.19,68.47,0.88,425.19,0,2025-07-30T20:35:00,25,16.98,73.9,0.76,422.49,42.08
2026-01-30T20:40:00,-13.97,1.2,68.83,0.88,425.26,0,2025-07-30T20:40:00,24.9,16.94,74.14,0.76,422.35,34.67
2026-01-30T20:45:00,-13.92,1.2,68.56,0.88,425.34,0,2025-07-30T20:45:00,24.8,16.9,74.38,0.76,422.2,27.25
2026-01-30T20:50:00,-13.88,1.21,68.92,0.88,425.4,0,2025-07-30T20:50:00,24.7,16.86,74.62,0.76,422.06,19.83
2026-01-30T20:55:00,-13.84,1.21,68.7,0.88,425.47,0,2025-07-30T20:55:00,24.6,16.82,74.87,0.76,421.92,12.42
2026-01-30T21:00:00,-13.8,1.22,69.06,0.88,425.53,0,2025-07-30T21:00:00,24.5,16.79,75.16,0.76,421.78,5
2026-01-30T21:05:00,-13.81,1.22,69.11,0.88,425.52,0,2025-07-30T21:05:00,24.43,16.79,75.46,0.76,421.68,4.58
2026-01-30T21:10:00,-13.82,1.22,69.16,0.88,425.5,0,2025-07-30T21:10:00,24.35,16.79,75.8,0.76,421.57,4.17
2026-01-30T21:15:00,-13.82,1.23,69.73,0.88,425.5,0,2025-07-30T21:15:00,24.27,16.79,76.14,0.76,421.45,3.75
2026-01-30T21:20:00,-13.83,1.23,69.79,0.88,425.49,0,2025-07-30T21:20:00,24.2,16.8,76.49,0.76,421.35,3.33
2026-01-30T21:25:00,-13.84,1.23,69.84,0.88,425.47,0,2025-07-30T21:25:00,24.12,16.8,76.84,0.76,421.24,2.92
2026-01-30T21:30:00,-13.85,1.23,69.89,0.88,425.45,0,2025-07-30T21:30:00,24.05,16.8,77.14,0.76,421.14,2.5
2026-01-30T21:35:00,-13.86,1.23,69.95,0.88,425.44,0,2025-07-30T21:35:00,23.98,16.8,77.45,0.76,421.04,2.08
2026-01-30T21:40:00,-13.87,1.24,70.57,0.88,425.42,0,2025-07-30T21:40:00,23.9,16.8,77.8,0.76,420.93,1.67
2026-01-30T21:45:00,-13.88,1.24,70.63,0.88,425.4,0,2025-07-30T21:45:00,23.83,16.8,78.11,0.76,420.83,1.25
2026-01-30T21:50:00,-13.88,1.24,70.63,0.88,425.4,0,2025-07-30T21:50:00,23.75,16.8,78.47,0.76,420.72,0.83
2026-01-30T21:55:00,-13.89,1.24,70.68,0.88,425.39,0,2025-07-30T21:55:00,23.68,16.8,78.78,0.76,420.62,0.42
2026-01-30T22:00:00,-13.9,1.24,70.74,0.88,425.37,0,2025-07-30T22:00:00,23.6,16.8,79.14,0.76,420.5,0
2026-01-30T22:05:00,-13.91,1.25,71.36,0.88,425.35,0,2025-07-30T22:05:00,23.53,16.83,79.6,0.76,420.41,0
2026-01-30T22:10:00,-13.92,1.25,71.42,0.88,425.34,0,2025-07-30T22:10:00,23.45,16.87,80.15,0.76,420.29,0
2026-01-30T22:15:00,-13.92,1.25,71.42,0.88,425.34,0,2025-07-30T22:15:00,23.38,16.9,80.61,0.77,425.72,0
2026-01-30T22:20:00,-13.93,1.25,71.47,0.88,425.32,0,2025-07-30T22:20:00,23.3,16.93,81.12,0.77,425.61,0
2026-01-30T22:25:00,-13.94,1.26,72.1,0.88,425.31,0,2025-07-30T22:25:00,23.23,16.97,81.64,0.77,425.51,0
2026-01-30T22:30:00,-13.95,1.26,72.16,0.88,425.29,0,2025-07-30T22:30:00,23.15,17,82.16,0.77,425.39,0
2026-01-30T22:35:00,-13.96,1.26,72.21,0.88,425.27,0,2025-07-30T22:35:00,23.07,17.03,82.68,0.77,425.28,0
2026-01-30T22:40:00,-13.97,1.26,72.27,0.88,425.26,0,2025-07-30T22:40:00,23,17.06,83.16,0.77,425.18,0
2026-01-30T22:45:00,-13.98,1.26,72.33,0.88,425.24,0,2025-07-30T22:45:00,22.93,17.09,83.64,0.77,425.08,0
2026-01-30T22:50:00,-13.98,1.27,72.9,0.88,425.24,0,2025-07-30T22:50:00,22.85,17.11,84.12,0.77,424.96,0
2026-01-30T22:55:00,-13.99,1.27,72.96,0.88,425.22,0,2025-07-30T22:55:00,22.77,17.14,84.66,0.77,424.85,0
2026-01-30T23:00:00,-14,1.27,73.01,0.88,425.21,0,2025-07-30T23:00:00,22.7,17.17,85.14,0.77,424.75,0
2026-01-30T23:05:00,-14,1.27,73.01,0.88,425.21,0,2025-07-30T23:05:00,22.7,17.17,85.14,0.77,424.75,0
2026-01-30T23:10:00,-14,1.28,73.59,0.88,425.21,0,2025-07-30T23:10:00,22.7,17.17,85.14,0.77,424.75,0
2026-01-30T23:15:00,-14,1.28,73.59,0.88,425.21,0,2025-07-30T23:15:00,22.7,17.17,85.14,0.77,424.75,0
2026-01-30T23:20:00,-14,1.28,73.59,0.88,425.21,0,2025-07-30T23:20:00,22.7,17.17,85.14,0.77,424.75,0
